referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,allowMenuUrlEdit,venueChains.id,location.city,location.postalCode,url,location.state,storeId,location.crossStreet,location.neighborhood,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,menu.externalUrl,hasMenu,venuePage.id
v-1461925477,,1225,1997,true,United Kingdom,GB,62614,-2.289981538607261,52.993275675206114,Starbucks,4c5c37a12815c928435db167,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Cheltenham,,,Gloucestershire,,,,,,,,,,,
v-1461925477,,686,3351,true,United Kingdom,GB,65430,-2.075021266937256,51.90099139182943,Starbucks,4b547c17f964a520ffbc27e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,Nottingham,,,Nottinghamshire,,,,,,,,,,,
v-1461925477,,519,1274,true,United Kingdom,GB,73535,-1.1519980430603027,52.954933804049624,Starbucks,4b880855f964a52078da31e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,Leicester,,,Leicester,,,,,,,,,,,
v-1461925477,,8,37,false,United Kingdom,GB,54534,-1.142881067890593,52.62987385367023,Starbucks,4d13d8c279912c0fdb2aabca,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,17,650,1857,true,United Kingdom,GB,1577,-1.6710167036481836,54.95680142476813,Starbucks,4b56ce57f964a520b61b28e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Gateshead,NE11 9YR,http://starbucks.co.uk,Gateshead,12882,intu Eldon Square,,http://www.starbucks.co.uk/menu,http://www.starbucks.co.uk/menu,View Menu,Menu,Menu,http://www.starbucks.co.uk/menu,,
v-1461925477,8,791,2547,true,United Kingdom,GB,4331,-1.613302,54.97697,Starbucks,4b67f842f964a52076622be3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle,NE1 7AG,http://starbucks.co.uk,Gateshead,12653,Hollinside Road,,,,,,,,,
v-1461925477,3,588,1774,true,United Kingdom,GB,4107,-1.616057,54.973815,Starbucks,4d246ea6f39ca1437c8a75b8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,NE1 7XD,http://starbucks.co.uk,Gateshead,9179,Team Valley RP,,,,,,,,,
v-1461925477,13,1042,2742,true,United Kingdom,GB,4034,-1.616873,54.969422,Starbucks,4b511e64f964a520634327e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,NE1 5DH,http://starbucks.co.uk,Durham,12536,10 Central Arcade,,,,,,,,,
v-1461925477,4,205,541,false,United Kingdom,GB,1288,-1.6737204431276687,54.959002760419494,Starbucks,5049de12e4b05e03a8d5a676,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Gateshead,NE1 7JD,http://starbucks.co.uk,Newcastle upon Tyne,12837,Northumbria Uni Students Union,,,,,,,,,
v-1461925477,8,460,1435,true,United Kingdom,GB,4174,-1.6152048110961914,54.97478123998414,Starbucks,4bb6fd912ea19521f077ac2f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,NE11 0BD,http://starbucks.co.uk,Sunderland,10100,Btw Jct 21 & 22, A74(M),,,,,,,,,
v-1461925477,7,179,607,true,United Kingdom,GB,6311,-1.6219592927145552,54.92414192221298,Starbucks,4cc2d933306e224b38c0926c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Gateshead,NE1 5AF,http://starbucks.co.uk,Newcastle upon Tyne,12126,Sainsbury's,,,,,,,,,
v-1461925477,1,10,26,false,United Kingdom,GB,4280,-1.61484186571356,54.97895380700789,Starbucks,506d8f25e4b0666b52d1641c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle Upon Tyne,DH1 3RB,http://starbucks.co.uk,Durham,8095,,,,,,,,,,
v-1461925477,7,826,2624,true,United Kingdom,GB,4275,-1.6133500635623932,54.97336648917704,Starbucks,4c7e57435af8b60cdc1b9210,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,NE27 0BY,http://starbucks.co.uk,Northumberland,3754,,,,,,,,,,
v-1461925477,10,305,861,true,United Kingdom,GB,22544,-1.5786194801330566,54.77605749836575,Starbucks,4e5a49081495a8911289b8b8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Durham,SR1 3LB,http://starbucks.co.uk,Durham,12947,,,,,,,,,,
v-1461925477,6,89,350,true,United Kingdom,GB,12438,-1.51088,55.025449,Starbucks,4d91b2f03dd4a0935b327f18,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,NE1 5DL,http://starbucks.co.uk,Durham,1957,,,,,,,,,,
v-1461925477,16,472,2114,true,United Kingdom,GB,20208,-1.3844919204711914,54.90568201889116,Starbucks,4b684b58f964a5200f702be3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Sunderland,NE2 2SX,http://starbucks.co.uk,Darlington,12592,,,,,,,,,,
v-1461925477,1,168,327,true,United Kingdom,GB,4011,-1.61728,54.9684,Starbucks,4bc177032a89ef3b6075f288,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle Upon Tyne,NE3 2FP,http://starbucks.co.uk,Sunderland,15878,,,,,,,,,,
v-1461925477,4,90,130,false,United Kingdom,GB,5112,-1.599987,54.970308,Starbucks,520f9bcb11d26659b9822da9,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle Upon Tyne,DH8 5XP,http://starbucks.co.uk,Middlesbrough,12390,,,,,,,,,,
v-1461925477,11,238,1097,true,United Kingdom,GB,5313,-1.6065359115600586,54.99238832974952,Starbucks,4b56cbacf964a5206b1b28e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,DL14 9TT,http://starbucks.co.uk,Durham,12783,,,,,,,,,,
v-1461925477,1,91,187,false,United Kingdom,GB,4185,-1.61500951683169,54.97469622105264,Starbucks On The Green,505da639e4b0f1d61307fad6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Newcastle upon Tyne,SR7 9HZ,http://starbucks.co.uk,Darlington,12750,,,,,,,,,,
v-1461925477,1,10,16,false,United Kingdom,GB,5015,-1.6620526793114876,55.013862307326974,Starbucks,5516ac56498e6ccba11b2790,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Consett,DL17 8LD,http://starbucks.co.uk,Cumbria,32437,,,,,,,,,,
v-1461925477,4,5,5,false,United Kingdom,GB,4699,-1.6079778246962284,54.97858752717427,Starbucks,50b21173e4b0731875531d67,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Blyth,SR 3 3,http://starbucks.co.uk,Cumbria,32435,,,,,,,,,,
v-1461925477,2,25,182,false,United Kingdom,GB,16935,-1.8396650312025178,54.848675110714446,Starbucks,531ad717498ec4ba05e1c807,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Bishop Auckland,TS1 2JZ,http://starbucks.co.uk,Cumbria,12899,,,,,,,,,,
v-1461925477,8,4,4,false,United Kingdom,GB,4381,-1.6114652184401879,54.971359215132615,Starbucks,50217578e4b08c083b6c8dae,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Durham,DL3 6SL,http://starbucks.co.uk,Darlington,3794,,,,,,,,,,
v-1461925477,4,8,27,false,United Kingdom,GB,3715,-1.622321871197673,54.97426016548611,Starbucks @ The Business School,53073e43498e6d68e56e6957,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Darlington,CA10 2DW,http://starbucks.co.uk,Cumbria,12302,,,,,,,,,,
v-1461925477,5,3,3,false,United Kingdom,GB,5468,-1.5944485664367676,54.97124099731445,Starbucks,524866a411d26bb52cad5f62,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Sunderland,CA10 2DW,http://starbucks.co.uk,Dumfries and Galloway,12237,,,,,,,,,,
v-1461925477,12,40,76,false,United Kingdom,GB,4341,-1.6129102074502317,54.976165861475245,Starbucks, Eldon Square,555dd96d498e86f0dbc42312,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Middlesbrough,CA10 2DW,,North Yorkshire,,,,,,,,,,,
v-1461925477,3,44,101,false,United Kingdom,GB,5106,-1.6000801263565763,54.97043831551572,Starbucks Malmaison,527f7ce511d2a29397264370,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,West Auckland,CA3 8DP,,North Yorkshire,,,,,,,,,,,
v-1461925477,16,6,15,false,United Kingdom,GB,14632,-1.4511934746771147,54.97567550694305,Starbucks,56b1d251498eeb28157f5af4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Darlington,DG16 5HQ,,,,,,,,,,,,,
v-1461925477,3,36,238,false,United Kingdom,GB,13909,-1.4660561738158417,54.9471399304938,Starbucks,51fe63ba498ec6f5f8db4874,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Brougham,HG2 8QZ,,,,,,,,,,,,,
v-1461925477,5,2,2,false,United Kingdom,GB,8785,-1.5438737460707266,54.95896550656168,Starbucks Drive Thru,56923622498ee1905578787f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Penrith,HG1 1RX,,,,,,,,,,,,,
v-1461925477,9,4,5,false,United Kingdom,GB,16028,-1.525155432769174,55.08337987552998,Starbucks,4e3eac172271d21e8705fc42,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Penrith,,,,,,,,,,,,,,
v-1461925477,0,40,114,false,United Kingdom,GB,22710,-1.5719967789661902,54.77568441974156,Starbucks Marriott,529f0b32498e82dedadac4d8,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Darlington,,,,,,,,,,,,,,
v-1461925477,,220,1033,true,United Kingdom,GB,22649,-1.5596,54.77869,Starbucks,502918a95dd7750e9d641c40,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Carlisle,,,,,,,,,,,,,,
v-1461925477,,30,80,true,United Kingdom,GB,26099,-1.3731970476579967,54.815604920466576,Starbucks,502904745dd7750e9d63bd79,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Gretna,,,,,,,,,,,,,,
v-1461925477,,5,6,false,United Kingdom,GB,30435,-1.5662210187476555,54.704558558545024,Starbucks,5319c86e498eb76c4f8c1b02,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Harrogate,,,,,,,,,,,,,,
v-1461925477,,319,1222,false,United Kingdom,GB,19613,-1.43365792,54.8651327,Starbucks @ T-Mobile,4c3df9c483a3a5934f6ded33,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Harrogate,,,,,,,,,,,,,,
v-1461925477,,57,285,true,United Kingdom,GB,52316,-1.237075,54.5755375,Starbucks,4b79373af964a52064ef2ee3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,,,,,,,,,,,,,,,
v-1461925477,,150,344,false,United Kingdom,GB,36739,-1.6935095223457266,54.64005629440152,Starbucks,4f607296e4b0f4b0a33ef9a3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,,,,,,,,,,,,,,,
v-1461925477,,207,402,true,United Kingdom,GB,49997,-1.554341,54.526756,Starbucks,4e6892f18877a40daab454d0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,,,,,,,,,,,,,,,
v-1461925477,,139,234,true,United Kingdom,GB,72744,-2.6534425709807157,54.63500322803506,Starbucks,502918a95dd7750e9d641c3d,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,,,,,,,,,,,,,,,
v-1461925477,,29,35,false,United Kingdom,GB,73127,-2.659764289855957,54.63440569647972,Starbucks,4c5158b2991c20a1f1169e87,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,2,2,true,United Kingdom,GB,72597,-2.6549899578094482,54.639044122701314,Starbucks,4c5158720ef3a593f290d37b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,271,775,false,United Kingdom,GB,69830,-1.3107810448855162,54.380141948349774,Starbucks,4e6a10e652b1c1205fa15919,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,457,657,true,United Kingdom,GB,80731,-2.935539,54.89508,Starbucks,4b7c7838f964a52068952fe3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,107,656,true,United Kingdom,GB,89693,-3.0828237533569336,55.00814197271506,Starbucks,4c592cbc2091a5938f435cd0,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,334,2020,true,United Kingdom,GB,110263,-1.4988183975219727,53.98508953663183,Starbucks,4c271c7ef1272d7f9db987c5,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,14,14,true,United Kingdom,GB,109103,-1.5390729904174805,53.993327636109896,Starbucks,4b59b1fff964a520479328e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,,,false,United Kingdom,GB,95818,-0.530609,54.422542,Starbucks Darlington,567f0e87498e527922158a8b,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,,,,false,United Kingdom,GB,101459,-0.8085898844883663,54.21118348926727,Flamingo Land Starbucks  ,4dde21a745dd033c392726dd,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,,,,,,,,,,,,,,,,
v-1461925477,13,479,2250,true,United Kingdom,GB,1562,1.291649267077446,52.62505502758897,Starbucks,4c6dc6531cbeb71331b99a3c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Norwich,NR1 3SH,http://starbucks.co.uk,Norfolk,12829,Near Entrance to Chapelfield,City Centre, Norwich, Norfolk,,,,,,,,141361169
v-1461925477,8,274,1053,true,United Kingdom,GB,1858,1.2971806526184082,52.627449603430655,Starbucks,4bf5157b94af2d7fc0413b72,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Norwich,NR1 3DD,http://starbucks.co.uk,Norfolk,12817,Thoroughfare,,,,,,,,,
v-1461925477,13,566,1613,true,United Kingdom,GB,1587,1.2931573390960693,52.627570081772106,Starbucks,4b56ed4bf964a520831f28e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Norwich,NR2 1QE,http://starbucks.co.uk,Norfolk,12145,Northgate St,,,,,,,,,
v-1461925477,1,31,38,false,United Kingdom,GB,482,1.275779,52.627447,Starbucks,4bcc4116b6c49c74d45d9391,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Great Yarmouth,NR30 2BG,http://starbucks.co.uk,Norfolk,12886,A47,,,,,,,,,
v-1461925477,5,5,5,false,United Kingdom,GB,1184,1.2873871,52.6313846,Starbucks Coffee,4f893d31e4b0bae896d9e1da,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Bury St Edmunds,IP33 1DT,http://starbucks.co.uk,Suffolk,12635,St Andrew's St,,,,,,,,,
v-1461925477,5,3,9,false,United Kingdom,GB,2512,1.3068072875296044,52.62681680931863,Starbucks,56750a96498eadfaa76517f6,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Brandon,IP27 0YZ,http://starbucks.co.uk,Suffolk,32316,Grafton Centre,,,,,,,,,
v-1461925477,9,2,8,false,United Kingdom,GB,1740,1.2862718244023437,52.617879186853536,Starbucks Unit,509d08bde4b0548c5bcf260c,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Brandon,IP27 0YZ,http://starbucks.co.uk,Suffolk,15494,Stansted Airport,,,,,,,,,
v-1461925477,5,8,10,false,United Kingdom,GB,3321,1.318946937070123,52.62726822333625,Starbucks,4cc6eefc3d7fa1cd1c33ba5f,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Kings Lynn,PE30 1BL,http://starbucks.co.uk,Norfolk,15850,Dukesmead House,,,,,,,,,
v-1461925477,4,215,729,true,United Kingdom,GB,31091,1.7285871505737305,52.6077127287053,Starbucks,4b6d473ff964a520f56e2ce3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,RAF Lakenheath,IP27 9PN,http://starbucks.co.uk,Suffolk,12566,Station Rd.,,,,,,,,,
v-1461925477,3,256,684,true,United Kingdom,GB,57046,0.713161826133728,52.24609116583923,Starbucks,4bf0084b51f2c9b6ef19f192,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Suffolk,IP1 1DT,http://www.starbucks.co.uk,Suffolk,12872,,,,,,,,,,
v-1461925477,14,229,444,true,United Kingdom,GB,49916,0.6456613540649414,52.39189853771986,Starbucks,4bc04466b492d13af60fa460,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Ipswich,IP1 3AG,http://starbucks.co.uk,Suffolk,12628,,,,,,,,,,
v-1461925477,3,173,301,true,United Kingdom,GB,49981,0.6437650250370212,52.392641011726106,Starbucks,502918a85dd7750e9d641bf1,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Ipswich,PE14 7BD,http://starbucks.co.uk,Cambridgeshire,12723,,,,,,,,,,
v-1461925477,16,2,2,false,United Kingdom,GB,36885,1.752914,52.476443,Starbucks,570bab81498e04ec2f4ded93,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Wisbech,CO1 1JG,http://starbucks.co.uk,Essex,12896,,,,,,,,,,
v-1461925477,10,13,20,false,United Kingdom,GB,60625,0.395181,52.754365,Starbucks,56754057237c7d29ebd652c4,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Colchester,CB5 8WR,http://starbucks.co.uk,Cambridgeshire,12175,,,,,,,,,,
v-1461925477,14,38,174,false,United Kingdom,GB,55615,0.5471424681750982,52.39321857327471,Starbucks,4f2fc10ae4b0c1a81b19c90a,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Cambridge,CB2 3AX,http://starbucks.co.uk,Cambridgeshire,12388,,,,,,,,,,
v-1461925477,2,1,1,true,United Kingdom,GB,48655,0.6218,52.44136,Starbucks,502918a85dd7750e9d641bf7,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Cambridge,CB1 1ER,http://starbucks.co.uk,Cambridgeshire,12105,,,,,,,,,,
v-1461925477,10,208,426,true,United Kingdom,GB,64259,1.153734,52.057131,Starbucks,4b9e3231f964a52011d136e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Cambridge,CM24 1QW,http://starbucks.co.uk,Suffolk,12143,,,,,,,,,,
v-1461925477,3,218,1108,true,United Kingdom,GB,64182,1.156217,52.057639,Starbucks,4b536a62f964a520d09b27e3,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Ipswich,CB7 4ZH,http://starbucks.co.uk,Essex,14945,,,,,,,,,,
v-1461925477,31,64,135,false,United Kingdom,GB,72014,0.2073159956978859,52.684835841956044,Starbucks,5172610ce4b093e5793d23ca,true,.png,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735,true,556f676fbd6a75a99038d8ec,Stansted,CB2 3PA,http://starbucks.co.uk,Cambridgeshire,12806,,,,,,,,,,
